News Organization,Tweet Text,Positive Sentiment,Negative Sentiment,Neutral Sentiment,Compound Sentiment,Time of Tweet
CNN,"While Larry Nassar was sexually abusing gymnasts at Twistars Gymnastics in Michigan, famed Olympic coach John Gedde… https://t.co/9CgYOgma26",0.0,0.15,0.85,-0.4588,2018-03-31 16:31:49+00:00
CNN,"While Larry Nassar was sexually abusing gymnasts at Twistars Gymnastics in Michigan, famed Olympic coach John Gedde… https://t.co/9CgYOgma26",0.0,0.15,0.85,-0.4588,2018-03-31 16:31:49+00:00
FoxNews,".@THEHermanCain: ""Fix the Post Office. Fix the postal system. It has been losing money for decades and they won't f… https://t.co/6dtRtPjNpL",0.0,0.115,0.885,-0.3818,2018-03-31 16:34:00+00:00
FoxNews,".@THEHermanCain: ""Fix the Post Office. Fix the postal system. It has been losing money for decades and they won't f… https://t.co/6dtRtPjNpL",0.0,0.115,0.885,-0.3818,2018-03-31 16:34:00+00:00
FoxNews,".@KevinJacksonTBS on 'universal' income: ""Why don't they just give out lottery tickets, cigarettes, and liquor whil… https://t.co/huCXZEPvRi",0.0,0.0,1.0,0.0,2018-03-31 16:40:05+00:00
FoxNews,".@KevinJacksonTBS on 'universal' income: ""Why don't they just give out lottery tickets, cigarettes, and liquor whil… https://t.co/huCXZEPvRi",0.0,0.0,1.0,0.0,2018-03-31 16:40:05+00:00
FoxNews,"On @foxandfriends, @dbongino slammed liberal teachers who bring their politics into the classroom.… https://t.co/nexv9QPmwK",0.0,0.0,1.0,0.0,2018-03-31 16:45:00+00:00
FoxNews,"On @foxandfriends, @dbongino slammed liberal teachers who bring their politics into the classroom.… https://t.co/nexv9QPmwK",0.0,0.0,1.0,0.0,2018-03-31 16:45:00+00:00
CNN,Who stands to gain if President Trump pulls the US out of Syria? https://t.co/mXWk3v4NnI https://t.co/OFZaPewNXz,0.195,0.0,0.805,0.5267,2018-03-31 16:45:08+00:00
nytimes,Our favorite Passover sweets https://t.co/G1g60fMOwj,0.674,0.0,0.326,0.7351,2018-03-31 16:45:08+00:00
nytimes,Our favorite Passover sweets https://t.co/G1g60fMOwj,0.674,0.0,0.326,0.7351,2018-03-31 16:45:08+00:00
CNN,Who stands to gain if President Trump pulls the US out of Syria? https://t.co/mXWk3v4NnI https://t.co/OFZaPewNXz,0.195,0.0,0.805,0.5267,2018-03-31 16:45:08+00:00
FoxNews,"TOMORROW: The Civil War Begins on Episode 2 of 'Legends &amp; Lies', hosted by Brian @Kilmeade - Tune in at 8p ET on Fo… https://t.co/VzGJHwAeDy",0.0,0.151,0.849,-0.5994,2018-03-31 16:49:00+00:00
FoxNews,"TOMORROW: The Civil War Begins on Episode 2 of 'Legends &amp; Lies', hosted by Brian @Kilmeade - Tune in at 8p ET on Fo… https://t.co/VzGJHwAeDy",0.0,0.151,0.849,-0.5994,2018-03-31 16:49:00+00:00
FoxNews,".@RealCandaceO: ""[@TheDemocrats] have been flying on autopilot for so long, just throwing out names - everybody's r… https://t.co/DSSAZwhq7R",0.0,0.0,1.0,0.0,2018-03-31 16:53:35+00:00
FoxNews,".@RealCandaceO: ""[@TheDemocrats] have been flying on autopilot for so long, just throwing out names - everybody's r… https://t.co/DSSAZwhq7R",0.0,0.0,1.0,0.0,2018-03-31 16:53:35+00:00
BBCWorld,Spy poisoning: UK plays down Russia complaint at plane search https://t.co/ZVk7MIb3UY,0.125,0.375,0.5,-0.6124,2018-03-31 16:54:08+00:00
BBCWorld,Spy poisoning: UK plays down Russia complaint at plane search https://t.co/ZVk7MIb3UY,0.125,0.375,0.5,-0.6124,2018-03-31 16:54:08+00:00
FoxNews,Disney star Alyson Stoner opens up about sexuality: 'I fell in love with a woman' https://t.co/w2IBIh4gxO,0.231,0.0,0.769,0.6369,2018-03-31 16:59:01+00:00
FoxNews,Disney star Alyson Stoner opens up about sexuality: 'I fell in love with a woman' https://t.co/w2IBIh4gxO,0.231,0.0,0.769,0.6369,2018-03-31 16:59:01+00:00
nytimes,"Researchers have made new discoveries about the in-between spaces in the human body, and some say it’s time to rewr… https://t.co/kwD407jp1Y",0.0,0.0,1.0,0.0,2018-03-31 17:00:11+00:00
nytimes,"Researchers have made new discoveries about the in-between spaces in the human body, and some say it’s time to rewr… https://t.co/kwD407jp1Y",0.0,0.0,1.0,0.0,2018-03-31 17:00:11+00:00
CNN,President Trump lashes out after California Gov. Jerry Brown pardons 5 immigrants under threat of deportation… https://t.co/6z8bIKTfZo,0.112,0.173,0.714,-0.296,2018-03-31 17:00:16+00:00
CNN,President Trump lashes out after California Gov. Jerry Brown pardons 5 immigrants under threat of deportation… https://t.co/6z8bIKTfZo,0.112,0.173,0.714,-0.296,2018-03-31 17:00:16+00:00
FoxNews,".@dangainor: Trump’s census question sends media into panic and other ridiculous news disasters
https://t.co/LjOxn589xG",0.0,0.461,0.539,-0.8555,2018-03-31 17:08:56+00:00
FoxNews,".@dangainor: Trump’s census question sends media into panic and other ridiculous news disasters
https://t.co/LjOxn589xG",0.0,0.461,0.539,-0.8555,2018-03-31 17:08:56+00:00
FoxNews,".@Peggynoonannyc: The wisdom of Oscar Hammerstein -- What his example can teach us today
https://t.co/qnPMiJRSpF",0.195,0.0,0.805,0.5267,2018-03-31 17:10:56+00:00
FoxNews,".@Peggynoonannyc: The wisdom of Oscar Hammerstein -- What his example can teach us today
https://t.co/qnPMiJRSpF",0.195,0.0,0.805,0.5267,2018-03-31 17:10:56+00:00
FoxNews,"Bullied Oklahoma boy, 7, adopts rescue cat with same rare eye condition and cleft lip https://t.co/l5p1EwI6VD",0.226,0.186,0.588,-0.0258,2018-03-31 17:14:50+00:00
FoxNews,"Bullied Oklahoma boy, 7, adopts rescue cat with same rare eye condition and cleft lip https://t.co/l5p1EwI6VD",0.226,0.186,0.588,-0.0258,2018-03-31 17:14:50+00:00
CNN,FBI Deputy Director Andrew McCabe's legal defense fund exceeds fundraising goal in about a day… https://t.co/TQmAi4HdbD,0.188,0.0,0.812,0.25,2018-03-31 17:15:08+00:00
nytimes,"Stephen Hawking's funeral was held in Cambridge, England. Eddie Redmayne, who played him in ""The Theory of Everythi… https://t.co/dQAsvTcchL",0.11,0.114,0.776,-0.0258,2018-03-31 17:15:08+00:00
CNN,FBI Deputy Director Andrew McCabe's legal defense fund exceeds fundraising goal in about a day… https://t.co/TQmAi4HdbD,0.188,0.0,0.812,0.25,2018-03-31 17:15:08+00:00
nytimes,"Stephen Hawking's funeral was held in Cambridge, England. Eddie Redmayne, who played him in ""The Theory of Everythi… https://t.co/dQAsvTcchL",0.11,0.114,0.776,-0.0258,2018-03-31 17:15:08+00:00
FoxNews,"TOMORROW on @SundayFutures, @MariaBartiromo speaks to @DarrellIssa and Gen. Jack Keane - Tune in at 10a ET on Fox N… https://t.co/LSXHd7LHDb",0.0,0.0,1.0,0.0,2018-03-31 17:20:00+00:00
FoxNews,"TOMORROW on @SundayFutures, @MariaBartiromo speaks to @DarrellIssa and Gen. Jack Keane - Tune in at 10a ET on Fox N… https://t.co/LSXHd7LHDb",0.0,0.0,1.0,0.0,2018-03-31 17:20:00+00:00
FoxNews,"RT @FoxBusiness: Twitter officially bans cryptocurrency ads, joining Facebook, Google https://t.co/vKDfwn7sJV",0.0,0.0,1.0,0.0,2018-03-31 17:21:57+00:00
FoxNews,"RT @FoxBusiness: Twitter officially bans cryptocurrency ads, joining Facebook, Google https://t.co/vKDfwn7sJV",0.0,0.0,1.0,0.0,2018-03-31 17:21:57+00:00
FoxNews,RT @FoxBusiness: Toys ‘R’ Us would-be savior disappointed others haven’t stepped forward https://t.co/5oZJ51v0aH,0.0,0.205,0.795,-0.4767,2018-03-31 17:22:04+00:00
FoxNews,RT @FoxBusiness: Toys ‘R’ Us would-be savior disappointed others haven’t stepped forward https://t.co/5oZJ51v0aH,0.0,0.205,0.795,-0.4767,2018-03-31 17:22:04+00:00
FoxNews,"RT @FoxBusiness: .@kayleighmcenany: ""We want to defund sanctuary cities, we want to defund @PPFA. These are basic conservative principles..…",0.133,0.0,0.867,0.1531,2018-03-31 17:22:07+00:00
FoxNews,"RT @FoxBusiness: .@kayleighmcenany: ""We want to defund sanctuary cities, we want to defund @PPFA. These are basic conservative principles..…",0.133,0.0,0.867,0.1531,2018-03-31 17:22:07+00:00
FoxNews,"On @foxandfriends, @RealCandaceO called @HillaryClinton's recent comments ""remarkably tone-deaf.""… https://t.co/ZdnZkfORno",0.0,0.0,1.0,0.0,2018-03-31 17:25:00+00:00
FoxNews,"On @foxandfriends, @RealCandaceO called @HillaryClinton's recent comments ""remarkably tone-deaf.""… https://t.co/ZdnZkfORno",0.0,0.0,1.0,0.0,2018-03-31 17:25:00+00:00
FoxNews,"Anti-Trump artists convert NYC Trump hotel room into exhibit complete with live rats
https://t.co/SQ9g8FMd9B",0.0,0.0,1.0,0.0,2018-03-31 17:25:18+00:00
FoxNews,"Anti-Trump artists convert NYC Trump hotel room into exhibit complete with live rats
https://t.co/SQ9g8FMd9B",0.0,0.0,1.0,0.0,2018-03-31 17:25:18+00:00
CNN,"President Trump continues attacks on Amazon, Washington Post https://t.co/LH7B7pZ70V https://t.co/R6RDyFiGtc",0.135,0.23,0.635,-0.296,2018-03-31 17:30:11+00:00
CNN,"President Trump continues attacks on Amazon, Washington Post https://t.co/LH7B7pZ70V https://t.co/R6RDyFiGtc",0.135,0.23,0.635,-0.296,2018-03-31 17:30:11+00:00
nytimes,"Vermont's new gun restrictions are a remarkable departure from the state’s existing laws, which are some of the wea… https://t.co/YsTvVbahgY",0.157,0.104,0.739,0.296,2018-03-31 17:30:12+00:00
nytimes,"Vermont's new gun restrictions are a remarkable departure from the state’s existing laws, which are some of the wea… https://t.co/YsTvVbahgY",0.157,0.104,0.739,0.296,2018-03-31 17:30:12+00:00
FoxNews,".@RepMikeCoffman: ""Former @SecShulkin was removed because he was an incompetent leader."" https://t.co/IuPmo7Ghan",0.0,0.22,0.78,-0.4767,2018-03-31 17:30:15+00:00
FoxNews,".@RepMikeCoffman: ""Former @SecShulkin was removed because he was an incompetent leader."" https://t.co/IuPmo7Ghan",0.0,0.22,0.78,-0.4767,2018-03-31 17:30:15+00:00
